,Unnamed: 0,host_listings_count,accommodates,bathrooms,bedrooms,guests_included,minimum_nights,number_of_reviews,calculated_host_listings_count,price,latitude,longitude,room_type,instant_bookable,pricen
13613,8588,1.0,2,1.0,1.0,1,2,2,1,$180.00,52.3574159504,4.8898266902,Entire home/apt,f,180.0
13614,8589,1.0,2,1.0,1.0,1,3,2,1,$110.00,52.3495407669,4.9021366211,Entire home/apt,f,110.0
13615,859,1.0,2,1.0,1.0,1,3,10,1,$89.00,52.3869551145,4.9156590987,Entire home/apt,f,89.0
13616,8590,1.0,5,2.5,2.0,5,1,17,1,$225.00,52.3577350924,4.902182048399999,Entire home/apt,f,225.0
13617,8591,1.0,4,1.0,2.0,2,2,0,1,$160.00,52.3481930756,4.8990998537,Entire home/apt,f,160.0
13618,8592,1.0,2,1.0,1.0,2,2,5,1,$85.00,52.3448491584,4.8975838808,Entire home/apt,f,85.0
13619,8593,1.0,2,1.0,1.0,2,3,6,1,$120.00,52.356483321999995,4.8941657778,Entire home/apt,f,120.0
13620,8594,11.0,2,1.0,1.0,1,2,3,11,$169.00,52.3474196423,4.9027031921,Entire home/apt,f,169.0
13621,8595,1.0,2,1.0,1.0,1,2,1,1,$60.00,52.341434488500006,4.9082836266,Private room,f,60.0
13622,8596,1.0,2,1.0,1.0,1,2,4,1,$130.00,52.3553401613,4.8875075954,Entire home/apt,f,130.0
13623,8597,1.0,2,1.0,1.0,1,2,12,1,$135.00,52.3547997767,4.9014391231,Entire home/apt,f,135.0
13624,8598,1.0,2,1.0,0.0,1,2,31,1,$135.00,52.3546776853,4.8973934286,Entire home/apt,f,135.0
13625,8599,1.0,2,1.0,0.0,1,3,2,1,$110.00,52.3544196701,4.8937900921,Entire home/apt,f,110.0
13626,86,1.0,2,1.0,0.0,1,2,10,1,$70.00,52.31754734729999,4.9809481825,Entire home/apt,f,70.0
13627,860,1.0,2,0.5,1.0,4,1,111,1,$45.00,52.391951454300006,4.9205523722,Private room,t,45.0
13628,8600,1.0,2,1.0,1.0,1,4,22,1,$100.00,52.350876056000004,4.8995023531,Entire home/apt,f,100.0
13629,8601,1.0,2,1.5,1.0,2,1,1,1,$109.00,52.351180014200004,4.8877232099,Entire home/apt,f,109.0
13630,8602,1.0,3,1.0,1.0,1,3,8,1,$193.00,52.354772289399996,4.8877525478,Entire home/apt,f,193.0
13631,8603,2.0,4,1.0,1.0,2,1,4,2,$180.00,52.3521655967,4.8874304055,Entire home/apt,f,180.0
13632,8604,1.0,2,1.0,1.0,1,2,28,1,$96.00,52.3562353942,4.8951522526,Entire home/apt,f,96.0
13633,8605,1.0,2,1.0,1.0,1,2,1,1,$183.00,52.3548855725,4.8870235869,Entire home/apt,f,183.0
13634,8606,1.0,4,2.5,3.0,1,3,0,1,$347.00,52.3556020861,4.893277583,Entire home/apt,f,347.0
13635,8607,3.0,3,1.5,3.0,3,1,3,2,$180.00,52.3434093477,4.9034612625000005,Entire home/apt,f,180.0
13636,8608,1.0,3,1.0,1.0,2,1,1,1,$125.00,52.3512422974,4.888363379499999,Entire home/apt,f,125.0
13637,8609,1.0,2,1.0,1.0,1,5,3,1,$80.00,52.344681756599996,4.9069408321,Entire home/apt,f,80.0
13638,861,5.0,5,0.5,2.0,2,2,29,5,$99.00,52.3896080067,4.9281181651,Entire home/apt,f,99.0
13639,8610,1.0,2,1.0,1.0,1,3,27,1,$110.00,52.357758050200005,4.9014164477,Entire home/apt,f,110.0
13640,8611,2.0,2,1.0,1.0,1,3,83,2,$79.00,52.3464767241,4.8984723507,Private room,f,79.0
13641,8612,1.0,4,1.0,2.0,2,2,28,1,$150.00,52.3442583062,4.8872203203,Private room,f,150.0
13642,8613,1.0,4,2.5,3.0,2,2,4,1,$169.00,52.347521271800005,4.8998075381,Entire home/apt,f,169.0
13643,8614,1.0,4,1.0,1.0,1,2,17,1,$190.00,52.3529770137,4.892384789499999,Entire home/apt,f,190.0
13644,8615,1.0,4,1.0,2.0,1,3,8,1,$149.00,52.3498440398,4.8963737981,Entire home/apt,t,149.0
13645,8616,1.0,4,1.0,2.0,1,2,1,1,$200.00,52.351807442200005,4.9057957463,Entire home/apt,f,200.0
13646,8617,1.0,2,1.0,1.0,1,1,6,1,$79.00,52.3432422981,4.90821323,Entire home/apt,f,79.0
13647,8618,1.0,2,1.0,1.0,1,3,9,1,$150.00,52.3587119295,4.8882583032,Private room,f,150.0
13648,8619,4.0,6,2.0,3.0,6,3,34,4,$250.00,52.3578101227,4.894018034,Entire home/apt,f,250.0
13649,862,1.0,3,1.0,2.0,2,2,45,1,$115.00,52.3927021253,4.9150919412,Entire home/apt,f,115.0
13650,8620,1.0,2,1.0,1.0,1,2,0,1,$100.00,52.350891722200004,4.8940342568,Entire home/apt,f,100.0
13651,8621,1.0,4,2.0,2.0,1,2,0,1,$160.00,52.342378333199996,4.9078409178,Entire home/apt,f,160.0
13652,8622,4.0,2,1.0,2.0,1,4,2,1,$175.00,52.3440569466,4.895860305199999,Entire home/apt,f,175.0
13653,8623,1.0,6,1.0,3.0,1,2,0,1,$249.00,52.34576688,4.9023012091,Entire home/apt,f,249.0
13654,8624,1.0,4,1.0,1.0,1,2,20,1,$160.00,52.3519940102,4.8907198909,Entire home/apt,f,160.0
13655,8625,1.0,2,1.0,1.0,1,1,16,1,$85.00,52.3535943386,4.9065068081,Entire home/apt,f,85.0
13656,8626,1.0,2,1.5,1.0,1,3,0,1,$140.00,52.3525365803,4.8868868702,Entire home/apt,f,140.0
13657,8627,1.0,2,1.0,1.0,2,3,10,1,$60.00,52.3539627946,4.9041095482,Private room,f,60.0
13658,8628,2.0,10,3.0,3.0,8,3,49,2,$625.00,52.353093833,4.8981488471,Entire home/apt,t,625.0
13659,8629,1.0,4,1.5,2.0,4,3,97,1,$215.00,52.3533083444,4.8878909282,Entire home/apt,f,215.0
13660,863,1.0,4,1.0,2.0,2,3,16,1,$150.00,52.3888024248,4.9053324473,Private room,f,150.0
13661,8630,1.0,4,2.0,4.0,5,3,5,1,$350.00,52.3428481569,4.9028886985,Entire home/apt,f,350.0
13662,8631,2.0,2,1.0,1.0,1,1,20,2,$77.00,52.3555039313,4.9034981374,Private room,f,77.0
13663,8632,1.0,4,2.0,2.0,1,3,5,1,$169.00,52.3573107354,4.8995076591,Entire home/apt,f,169.0
13664,8633,4.0,4,1.0,2.0,2,1,8,2,$142.00,52.3492091759,4.8904502546,Entire home/apt,f,142.0
13665,8634,2.0,2,1.0,1.0,2,2,3,2,$100.00,52.3536328192,4.89039024,Private room,f,100.0
13666,8635,1.0,2,1.0,1.0,1,3,5,1,$125.00,52.3579421314,4.8996580446,Entire home/apt,f,125.0
13667,8636,2.0,2,1.0,1.0,1,1,11,2,$120.00,52.3553397511,4.8877715224000005,Entire home/apt,f,120.0
13668,8637,1.0,2,1.0,1.0,1,2,25,1,$150.00,52.3544079268,4.8924952454,Entire home/apt,f,150.0
13669,8638,1.0,2,1.0,1.0,2,3,5,1,$185.00,52.3575840319,4.9031467576,Entire home/apt,f,185.0
13670,8639,1.0,2,1.0,1.0,1,2,0,1,$105.00,52.3492475939,4.902429397200001,Entire home/apt,f,105.0
13671,864,1.0,4,2.0,3.0,4,2,2,1,$130.00,52.388475854,4.9465307189,Entire home/apt,f,130.0
13672,8640,1.0,4,1.0,2.0,1,2,4,1,$125.00,52.3468466183,4.9005733545,Entire home/apt,f,125.0
13673,8641,1.0,4,1.0,2.0,2,2,16,1,$198.00,52.353115682600006,4.898042193999999,Entire home/apt,f,198.0
13674,8642,1.0,2,1.0,1.0,1,2,2,1,$150.00,52.350061476899995,4.8879614074,Entire home/apt,f,150.0
13675,8643,1.0,2,1.0,1.0,1,2,8,1,$69.00,52.3491630556,4.901728522,Private room,f,69.0
13676,8644,1.0,4,1.0,2.0,1,3,7,1,$250.00,52.3527288359,4.8893252618,Entire home/apt,t,250.0
13677,8645,1.0,2,1.0,1.0,1,5,7,1,$65.00,52.343024950200004,4.905967071,Entire home/apt,f,65.0
13678,8646,1.0,4,1.0,2.0,1,3,0,1,$190.00,52.3411442033,4.8962360807,Entire home/apt,f,190.0
13679,8647,2.0,2,1.0,1.0,2,1,19,1,$125.00,52.3559531795,4.8960807786,Entire home/apt,f,125.0
13680,8648,1.0,2,1.0,1.0,1,2,3,1,$150.00,52.345646726700004,4.9044113261,Entire home/apt,f,150.0
13681,8649,1.0,2,1.0,1.0,1,1,0,1,$149.00,52.3504355127,4.9062615128,Entire home/apt,f,149.0
13682,865,3.0,8,2.0,2.0,1,1,42,3,$100.00,52.3823044929,4.9138001438,Entire home/apt,f,100.0
13683,8650,1.0,2,1.0,1.0,1,5,0,1,$120.00,52.3515329491,4.9087723875,Entire home/apt,f,120.0
13684,8651,1.0,7,2.5,4.0,4,3,5,1,$210.00,52.3401380917,4.8937300315000005,Entire home/apt,f,210.0
13685,8652,1.0,2,1.0,1.0,1,4,11,1,$109.00,52.350352058599995,4.895369876,Entire home/apt,f,109.0
13686,8653,2.0,3,1.0,1.0,2,2,66,2,$70.00,52.3565172317,4.8996496967,Private room,f,70.0
13687,8654,1.0,3,1.0,1.0,1,2,2,1,$149.00,52.350768089,4.9031829924,Entire home/apt,f,149.0
13688,8655,1.0,2,1.0,1.0,1,1,1,1,$89.00,52.3567750108,4.8987974124,Entire home/apt,f,89.0
13689,8656,1.0,2,1.0,1.0,1,3,0,1,$108.00,52.3480887211,4.8989366941000005,Entire home/apt,f,108.0
13690,8657,1.0,2,1.0,1.0,2,4,0,1,$85.00,52.3432909014,4.8947764723,Entire home/apt,f,85.0
13691,8658,4.0,2,1.0,1.0,1,3,2,3,$110.00,52.356925948999994,4.9033411107,Entire home/apt,f,110.0
13692,8659,1.0,2,1.0,1.0,1,5,1,1,$135.00,52.353953001499995,4.8916083939999995,Entire home/apt,f,135.0
13693,866,1.0,4,1.0,2.0,1,4,1,1,$130.00,52.3914012191,4.951066690799999,Entire home/apt,t,130.0
13694,8660,1.0,2,1.0,1.0,1,1,1,1,$129.00,52.35595941770001,4.8899879345,Entire home/apt,f,129.0
13695,8661,1.0,2,1.0,0.0,1,2,1,1,$75.00,52.3571378559,4.9009834273,Private room,f,75.0
13696,8662,25.0,4,1.0,1.0,1,2,4,25,$159.00,52.3559049263,4.888515231,Entire home/apt,t,159.0
13697,8663,1.0,2,1.0,1.0,1,1,11,1,$100.00,52.346296998199996,4.8899622901,Private room,f,100.0
13698,8664,1.0,3,1.0,1.0,2,3,4,1,$69.00,52.3457498553,4.906490117,Private room,f,69.0
13699,8665,3.0,3,1.5,2.0,2,1,17,2,$230.00,52.356737691300005,4.8893580746000005,Entire home/apt,t,230.0
13700,8666,1.0,4,1.0,2.0,2,3,37,1,$120.00,52.346035277700004,4.8970936611,Entire home/apt,f,120.0
13701,8667,1.0,2,1.0,1.0,1,2,13,1,$95.00,52.3561206847,4.8999199151,Entire home/apt,f,95.0
13702,8668,1.0,2,1.0,1.0,1,2,10,1,$109.00,52.3555863845,4.8958667380000005,Entire home/apt,f,109.0
13703,8669,1.0,3,1.0,2.0,1,4,4,1,$85.00,52.3432004622,4.9094365518,Entire home/apt,f,85.0
13704,867,1.0,4,1.0,2.0,1,3,7,1,$99.00,52.39283052060001,4.9290933194,Entire home/apt,f,99.0
13705,8670,3.0,4,1.0,3.0,2,2,5,2,$35.00,52.35275063979999,4.8998191826,Private room,f,35.0
13706,8671,1.0,2,1.0,1.0,1,2,1,1,$100.00,52.341121013,4.9086858432,Entire home/apt,f,100.0
13707,8672,4.0,2,1.0,1.0,1,3,0,4,$89.00,52.3416023123,4.9093446329,Entire home/apt,f,89.0
13708,8673,1.0,4,1.0,2.0,1,4,24,1,$160.00,52.3555655232,4.904907438,Entire home/apt,f,160.0
13709,8674,1.0,4,1.5,1.0,1,2,0,1,$154.00,52.3567977829,4.8961670813,Entire home/apt,f,154.0
13710,8675,25.0,2,1.0,0.0,1,7,7,18,$120.00,52.355070986,4.9048887462,Entire home/apt,f,120.0
13711,8676,1.0,2,1.0,1.0,1,1,9,1,$70.00,52.342245287,4.9041486974,Entire home/apt,f,70.0
13712,8677,4.0,2,1.0,1.0,1,1,3,2,$100.00,52.3582532064,4.8877649109,Private room,f,100.0
13713,8678,1.0,4,1.0,2.0,2,2,16,1,$179.00,52.3526469045,4.8895619339,Entire home/apt,f,179.0
13714,8679,1.0,2,1.0,1.0,2,3,24,1,$150.00,52.3561320231,4.897710168500001,Entire home/apt,f,150.0
13715,868,1.0,4,1.0,3.0,2,7,0,1,$150.00,52.3902599875,4.9434414407,Entire home/apt,f,150.0
13716,8680,1.0,4,1.0,1.0,1,3,13,1,$180.00,52.3533657596,4.8873355525,Entire home/apt,f,180.0
13717,8681,1.0,6,1.0,3.0,1,2,11,1,$210.00,52.346243637200004,4.8922212765,Entire home/apt,f,210.0
13718,8682,1.0,4,1.0,3.0,3,3,26,1,$275.00,52.359744454399994,4.8876407156,Entire home/apt,f,275.0
13719,8683,1.0,2,1.0,1.0,1,1,116,1,$99.00,52.355847743999995,4.9020218993,Entire home/apt,f,99.0
13720,8684,5.0,5,1.0,2.0,5,1,66,2,$206.00,52.3583753754,4.901523383,Entire home/apt,f,206.0
13721,8685,1.0,2,1.0,1.0,1,2,3,1,$135.00,52.341812137,4.9078240778,Entire home/apt,f,135.0
13722,8686,1.0,2,0.5,1.0,2,2,11,1,$229.00,52.3557146558,4.891427113,Entire home/apt,f,229.0
13723,8687,1.0,4,1.0,3.0,2,3,10,1,$150.00,52.3554418225,4.9003196752,Entire home/apt,f,150.0
13724,8688,1.0,3,1.0,1.0,2,3,28,1,$65.00,52.3336717912,4.9029291925,Private room,f,65.0
13725,8689,1.0,2,1.0,1.0,2,1,16,1,$125.00,52.3547184442,4.9037583156,Entire home/apt,f,125.0
13726,869,1.0,2,1.0,1.0,1,3,2,1,$79.00,52.3823833357,4.91660733,Entire home/apt,f,79.0
13727,8690,1.0,2,1.0,1.0,1,5,0,1,$80.00,52.347775857100004,4.8917126351,Entire home/apt,f,80.0
13728,8691,1.0,2,1.5,1.0,1,3,14,1,$112.00,52.3444387778,4.9067923341,Entire home/apt,f,112.0
13729,8692,1.0,2,1.0,1.0,1,2,2,1,$150.00,52.346784345,4.90832738,Entire home/apt,f,150.0
13730,8693,2.0,3,1.0,1.0,2,1,245,2,$75.00,52.3505889562,4.9064695646,Private room,t,75.0
13731,8694,1.0,2,1.0,1.0,1,4,21,1,$90.00,52.353161764700005,4.9008966293,Entire home/apt,f,90.0
13732,8695,1.0,3,1.0,1.0,2,2,9,1,$125.00,52.350895220299996,4.8912704771,Entire home/apt,f,125.0
13733,8696,1.0,4,1.5,1.0,2,4,23,1,$150.00,52.35576661,4.8970047069,Entire home/apt,f,150.0
13734,8697,1.0,2,1.0,1.0,1,2,2,1,$150.00,52.3472930738,4.8886403141,Entire home/apt,f,150.0
13735,8698,1.0,2,1.0,1.0,1,1,5,1,$135.00,52.3449851003,4.8885943654,Entire home/apt,f,135.0
13736,8699,1.0,2,1.0,1.0,1,2,3,1,$125.00,52.356384651499994,4.8986309255,Entire home/apt,t,125.0
13737,87,1.0,2,1.0,1.0,1,1,22,1,$70.00,52.3156354115,4.978166362,Private room,f,70.0
13738,870,1.0,2,1.0,1.0,2,1,106,1,$106.00,52.3920841105,4.9347128519000005,Entire home/apt,f,106.0
13739,8700,1.0,2,1.0,0.0,1,10,30,1,$98.00,52.3511575736,4.89526279,Entire home/apt,f,98.0
13740,8701,1.0,2,1.0,1.0,1,4,5,1,$109.00,52.3496498863,4.8882799404,Entire home/apt,f,109.0
13741,8702,1.0,2,1.0,1.0,1,1,2,1,$110.00,52.3524443898,4.8895660268,Entire home/apt,t,110.0
13742,8703,1.0,2,1.0,1.0,1,1,1,1,$40.00,52.350468708,4.9029381268000005,Private room,f,40.0
13743,8704,1.0,4,1.0,1.0,2,3,6,1,$90.00,52.348670498100006,4.8876870974,Entire home/apt,f,90.0
13744,8705,1.0,6,1.5,4.0,1,2,1,1,$380.00,52.3430703677,4.9089324297,Entire home/apt,f,380.0
13745,8706,1.0,2,1.0,1.0,1,2,57,1,$95.00,52.355119635600005,4.9020296876,Private room,f,95.0
13746,8707,1.0,2,1.5,1.0,1,1,1,1,$75.00,52.3543626704,4.8899687465,Private room,f,75.0
13747,8708,1.0,4,1.0,2.0,1,2,3,1,$150.00,52.349870587,4.9019885073000005,Entire home/apt,f,150.0
13748,8709,1.0,5,1.0,2.0,5,1,8,1,$125.00,52.3435649804,4.9121647345,Entire home/apt,f,125.0
13749,871,4.0,2,1.0,1.0,1,1,1,4,$259.00,52.40214625350001,4.8912661319,Entire home/apt,t,259.0
13750,8710,1.0,2,1.0,1.0,1,3,0,1,$125.00,52.356042072,4.899886417699999,Entire home/apt,f,125.0
13751,8711,1.0,4,1.5,3.0,1,6,7,1,$235.00,52.3437588061,4.9009929504,Entire home/apt,f,235.0
13752,8712,1.0,2,1.0,0.0,2,3,103,1,$95.00,52.3550885978,4.8987771344999995,Private room,f,95.0
13753,8713,1.0,4,1.0,2.0,1,2,3,1,$210.00,52.3547101814,4.9008790126,Entire home/apt,f,210.0
13754,8714,1.0,2,1.0,1.0,1,1,12,1,$125.00,52.3464368921,4.8922105854,Entire home/apt,f,125.0
13755,8715,1.0,2,1.0,1.0,1,3,28,1,$130.00,52.353798475699996,4.8928140491,Entire home/apt,f,130.0
13756,8716,1.0,2,1.0,1.0,1,4,38,1,$90.00,52.3553785634,4.9008552543,Entire home/apt,f,90.0
13757,8717,1.0,2,1.0,2.0,1,3,0,1,$150.00,52.343046436499996,4.8957672395,Entire home/apt,f,150.0
13758,8718,1.0,4,1.0,2.0,1,2,0,1,$100.00,52.35206248,4.9068590764,Entire home/apt,f,100.0
13759,8719,1.0,2,1.0,1.0,1,1,18,1,$90.00,52.3529761067,4.8918892004000005,Private room,f,90.0
13760,872,4.0,2,1.0,0.0,1,2,1,4,$79.00,52.3859445051,4.910018282099999,Private room,t,79.0
13761,8720,1.0,4,2.0,2.0,1,1,138,1,$130.00,52.351911995,4.8907485939,Private room,t,130.0
13762,8721,1.0,2,1.0,1.0,1,2,4,1,$90.00,52.3574848405,4.8992997521,Entire home/apt,f,90.0
13763,8722,1.0,3,1.0,2.0,1,1,0,1,$139.00,52.3442156286,4.9076801632,Entire home/apt,f,139.0
13764,8723,1.0,2,1.0,1.0,1,1,6,1,$83.00,52.3504231116,4.8897761464,Entire home/apt,f,83.0
13765,8724,1.0,2,1.0,1.0,1,3,32,1,$95.00,52.34393921270001,4.9105511774,Entire home/apt,f,95.0
13766,8725,1.0,4,2.0,2.0,3,3,14,1,$250.00,52.3529838935,4.9076706686,Entire home/apt,f,250.0
13767,8726,1.0,4,1.0,2.0,1,3,0,1,$200.00,52.3539880901,4.8984351569,Entire home/apt,f,200.0
13768,8727,1.0,2,1.0,1.0,1,2,0,1,$190.00,52.347112149,4.8982611470999995,Entire home/apt,f,190.0
13769,8728,1.0,4,1.0,1.0,2,3,5,1,$220.00,52.3529671875,4.8911979855,Entire home/apt,f,220.0
13770,8729,1.0,4,1.0,2.0,1,3,0,1,$180.00,52.3517699889,4.8919438435,Entire home/apt,f,180.0
13771,873,1.0,3,1.0,1.0,1,3,16,1,$75.00,52.3931117892,4.9275605985,Entire home/apt,f,75.0
13772,8730,1.0,2,1.0,1.0,1,3,0,1,$125.00,52.3541295167,4.899206009599999,Entire home/apt,t,125.0
13773,8731,1.0,2,1.5,2.0,1,2,1,1,$135.00,52.3448688192,4.8978362839,Entire home/apt,f,135.0
13774,8732,1.0,2,1.0,1.0,1,3,4,1,$135.00,52.3465171621,4.8902226106999995,Entire home/apt,f,135.0
13775,8733,1.0,2,1.0,1.0,2,1,14,1,$120.00,52.3545940195,4.8889194181,Entire home/apt,f,120.0
13776,8734,1.0,4,1.0,3.0,1,4,1,1,$180.00,52.343121728,4.8974288008,Entire home/apt,f,180.0
13777,8735,1.0,2,1.0,1.0,1,1,3,1,$98.00,52.341207978999996,4.899067624100001,Entire home/apt,f,98.0
13778,8736,1.0,2,1.0,1.0,1,2,9,1,$89.00,52.341840807299995,4.9033786695999995,Private room,f,89.0
13779,8737,1.0,2,1.0,,1,5,0,1,$100.00,52.352203430299994,4.8886275014,Entire home/apt,f,100.0
13780,8738,1.0,3,1.0,2.0,2,2,3,1,$150.00,52.341687109300004,4.9120653358999995,Entire home/apt,f,150.0
13781,8739,1.0,2,1.0,1.0,1,1,6,1,$120.00,52.352079976999995,4.8996625049,Entire home/apt,f,120.0
13782,874,1.0,16,2.0,6.0,1,2,31,1,$425.00,52.40300748399999,4.8933947215,Entire home/apt,f,425.0
13783,8740,1.0,2,1.0,1.0,1,4,4,1,$120.00,52.3444897241,4.9081687232,Entire home/apt,t,120.0
13784,8741,1.0,4,1.0,2.0,1,2,1,1,$150.00,52.342020072,4.8972861162,Entire home/apt,f,150.0
13785,8742,1.0,2,1.0,1.0,1,3,1,1,$249.00,52.3446195286,4.9045032832999995,Entire home/apt,f,249.0
13786,8743,1.0,2,1.0,0.0,1,1,5,1,$75.00,52.3580240104,4.8996830929,Entire home/apt,f,75.0
13787,8744,1.0,4,1.0,2.0,1,1,1,1,$169.00,52.355802663199995,4.9035483995,Entire home/apt,f,169.0
13788,8745,1.0,3,1.0,2.0,2,2,16,1,$120.00,52.3422095585,4.9112541063999995,Entire home/apt,f,120.0
13789,8746,1.0,4,1.0,2.0,1,3,6,1,$300.00,52.353929223,4.8896771912,Entire home/apt,f,300.0
13790,8747,1.0,2,1.0,1.0,2,2,2,1,$130.00,52.3474341891,4.9019758906,Entire home/apt,f,130.0
13791,8748,1.0,8,1.0,3.0,1,1,1,1,$400.00,52.358074005,4.901003136,Entire home/apt,f,400.0
13792,8749,1.0,6,2.5,3.0,1,2,0,1,$180.00,52.3564141269,4.9007537619,Entire home/apt,f,180.0
13793,875,1.0,4,1.0,2.0,2,3,13,1,$139.00,52.397216050699996,4.9185455186,Entire home/apt,f,139.0
13794,8750,1.0,4,1.0,2.0,1,1,12,1,$232.00,52.3537991013,4.9012532158,Entire home/apt,f,232.0
13795,8751,1.0,2,1.0,1.0,1,2,6,1,$75.00,52.3493399218,4.9018424023,Entire home/apt,f,75.0
13796,8752,2.0,4,1.0,2.0,1,4,1,2,$220.00,52.353011584099995,4.9042443249000005,Entire home/apt,f,220.0
13797,8753,1.0,2,1.0,1.0,1,4,0,1,$140.00,52.34596585680001,4.9034830094,Entire home/apt,f,140.0
13798,8754,1.0,4,1.0,2.0,4,3,16,1,$199.00,52.3555161973,4.8927551224,Entire home/apt,t,199.0
13799,8755,1.0,5,1.5,3.0,2,3,3,1,$120.00,52.3465230084,4.893856675,Entire home/apt,f,120.0
13800,8756,43.0,3,1.0,2.0,2,2,7,42,$150.00,52.3548883896,4.8932393192,Entire home/apt,f,150.0
13801,8757,1.0,2,1.0,1.0,1,1,1,1,$65.00,52.3561074115,4.8881193317000005,Entire home/apt,f,65.0
13802,8758,1.0,4,1.5,2.0,2,2,0,1,$150.00,52.3476179838,4.8908205627,Entire home/apt,f,150.0
13803,8759,1.0,3,1.0,2.0,1,1,8,1,$140.00,52.35420447640001,4.9026661855,Entire home/apt,f,140.0
13804,876,2.0,2,1.0,1.0,1,3,71,2,$70.00,52.3867700271,4.9150345447,Private room,t,70.0
13805,8760,1.0,4,1.0,3.0,1,2,0,1,$139.00,52.345523218100006,4.8972232158999995,Entire home/apt,f,139.0
13806,8761,1.0,4,1.0,2.0,1,2,8,1,$200.00,52.353569191400005,4.9015454524,Entire home/apt,f,200.0
13807,8762,1.0,4,1.0,1.0,2,3,41,1,$125.00,52.3539807226,4.9023715508,Private room,f,125.0
13808,8763,1.0,4,1.0,3.0,1,2,22,1,$189.00,52.34265370600001,4.9024674041,Entire home/apt,f,189.0
13809,8764,2.0,5,1.5,1.0,2,3,17,1,$135.00,52.349497604899994,4.8924393737,Entire home/apt,f,135.0
13810,8765,1.0,2,1.0,0.0,1,3,0,1,$125.00,52.346710247,4.9012051512,Entire home/apt,f,125.0
13811,8766,1.0,4,1.0,1.0,1,4,10,1,$99.00,52.3480025699,4.901705697900001,Entire home/apt,t,99.0
13812,8767,1.0,2,1.0,1.0,1,2,6,1,$135.00,52.355499038999994,4.8918492914,Entire home/apt,f,135.0
13813,8768,1.0,4,1.0,2.0,1,5,9,1,$195.00,52.355974181,4.900782979,Entire home/apt,f,195.0
13814,8769,1.0,3,1.0,1.0,2,3,18,1,$95.00,52.3525754821,4.9035937617,Entire home/apt,f,95.0
13815,877,1.0,4,1.0,1.0,2,1,8,1,$100.00,52.391628228,4.9089677671,Entire home/apt,f,100.0
13816,8770,3.0,5,1.0,3.0,1,4,26,3,$200.00,52.344250398,4.912893389700001,Entire home/apt,f,200.0
13817,8771,1.0,2,1.5,1.0,1,1,32,1,$145.00,52.35629255560001,4.8939667148,Private room,t,145.0
13818,8772,3.0,5,1.0,3.0,1,2,1,3,$120.00,52.345199110699994,4.9114008957,Entire home/apt,f,120.0
13819,8773,1.0,2,1.0,1.0,2,2,15,1,$137.00,52.3499080702,4.8897017079000005,Entire home/apt,f,137.0
13820,8774,1.0,2,1.0,0.0,2,3,26,1,$89.00,52.352833338100005,4.9079290448,Entire home/apt,f,89.0
13821,8775,106.0,4,1.0,3.0,4,3,1,50,$169.00,52.3513321645,4.8990968691,Entire home/apt,f,169.0
13822,8776,1.0,2,1.5,1.0,1,2,14,1,$170.00,52.3557620446,4.8954934946,Entire home/apt,f,170.0
13823,8777,3.0,2,0.5,1.0,1,2,8,3,$70.00,52.3483436962,4.8942230182,Private room,t,70.0
13824,8778,1.0,4,1.0,2.0,1,1,3,1,$80.00,52.342734200600006,4.8957890875,Entire home/apt,f,80.0
13825,8779,1.0,2,1.0,1.0,1,5,11,1,$119.00,52.343743376899994,4.8884365753,Entire home/apt,f,119.0
13826,878,1.0,5,1.5,2.0,2,2,7,1,$65.00,52.39026758399999,4.9241218631,Private room,f,65.0
13827,8780,43.0,4,1.5,2.0,3,3,14,38,$229.00,52.352624068900006,4.9065161769,Entire home/apt,f,229.0
13828,8781,43.0,4,1.5,3.0,1,2,16,38,$149.00,52.346461918500005,4.901811578,Entire home/apt,f,149.0
13829,8782,1.0,4,1.5,2.0,2,4,32,1,$150.00,52.3555458172,4.8975713536,Entire home/apt,f,150.0
13830,8783,2.0,2,1.0,1.0,1,2,11,2,$80.00,52.3526692021,4.8918589699,Private room,f,80.0
13831,8784,1.0,2,1.0,1.0,1,2,170,1,$69.00,52.3512255342,4.8946120074,Entire home/apt,f,69.0
13832,8785,1.0,2,1.0,1.0,2,1,5,1,$105.00,52.352693637,4.901360933,Entire home/apt,f,105.0
13833,8786,1.0,2,1.0,1.0,1,3,47,1,$139.00,52.3550602413,4.8902343183,Entire home/apt,f,139.0
13834,8787,1.0,2,1.5,1.0,1,3,18,1,$165.00,52.3561206638,4.8879493179,Entire home/apt,f,165.0
13835,8788,4.0,2,1.0,1.0,2,2,7,4,$232.00,52.3561951101,4.8890546104000006,Entire home/apt,f,232.0
13836,8789,2.0,2,1.0,1.0,1,1,0,1,$125.00,52.3474098637,4.8897268955,Entire home/apt,f,125.0
13837,879,1.0,6,1.5,2.0,4,3,2,1,$130.00,52.399922007,4.9153302342,Entire home/apt,f,130.0
13838,8790,1.0,6,1.0,3.0,1,1,3,1,$275.00,52.3568299534,4.8871957037,Entire home/apt,f,275.0
13839,8791,1.0,4,1.0,2.0,2,1,7,1,$125.00,52.348779426899995,4.9117487401,Entire home/apt,f,125.0
13840,8792,1.0,2,1.0,1.0,1,4,5,1,$79.00,52.3478132929,4.898964614800001,Entire home/apt,f,79.0
13841,8793,1.0,2,1.0,1.0,2,6,10,1,$117.00,52.35085022689999,4.8951040727,Entire home/apt,f,117.0
